transaction_id,customer_id,card_id,transaction_date,year_month,mcc_code,merchant_category,transaction_type,amount_eur,channel
T000014520,C000274,CC0000868,2024-05-22,202405,4814,Telecom,Debit,58.57,POS
T000014521,C000066,CC0000046,2024-01-22,202401,7011,Hotels,Debit,61.17,POS
T000014522,C000097,CC0000126,2024-03-03,202403,4900,Utilities,Debit,88.48,POS
T000014523,C000896,CC0000917,2024-06-28,202406,5411,Groceries,Debit,60.71,POS
T000014524,C000985,CC0000841,2024-03-27,202403,5691,Clothing,Debit,53.82,POS
T000014525,C000433,CC0000610,2025-04-25,202504,4814,Telecom,Debit,14.01,Ecommerce
T000014526,C000012,CC0000623,2024-04-30,202404,5812,Restaurants,Debit,33.02,POS
T000014527,C000858,CC0000632,2024-11-21,202411,4814,Telecom,Debit,64.4,POS
T000014528,C000487,CC0000690,2024-08-24,202408,5411,Groceries,Debit,99.86,Ecommerce
T000014529,C000842,CC0001048,2025-04-25,202504,4814,Telecom,Debit,78.97,Ecommerce
T000014530,C000025,CC0000628,2024-01-21,202401,5912,Pharmacy,Debit,28.86,Ecommerce
T000014531,C000171,CC0000664,2024-10-20,202410,4511,Airlines,Debit,109.49,Ecommerce
T000014532,C000218,CC0000079,2025-08-30,202508,4814,Telecom,Debit,26.15,POS
T000014533,C000341,CC0000328,2024-06-28,202406,4814,Telecom,Debit,47.42,POS
T000014534,C000907,CC0000909,2025-09-11,202509,7011,Hotels,Debit,436.41,Ecommerce
T000014535,C000145,CC0000908,2024-05-05,202405,4900,Utilities,Debit,39.6,POS
T000014536,C000182,CC0000360,2025-06-04,202506,5812,Restaurants,Debit,46.1,Ecommerce
T000014537,C000941,CC0000923,2024-07-24,202407,5541,Fuel,Refund,-55.36,POS
T000014538,C000241,CC0000182,2024-09-17,202409,5812,Restaurants,Debit,16.93,ATM
T000014539,C000620,CC0000042,2025-01-16,202501,4722,Travel Agencies,Debit,175.45,ATM
T000014540,C000334,CC0000842,2025-05-30,202505,4900,Utilities,Debit,61.58,ATM
T000014541,C000121,CC0000429,2025-01-19,202501,4111,Transport,Debit,63.23,Ecommerce
T000014542,C000080,CC0001092,2025-02-23,202502,6011,Cash Withdrawal,Debit,76.63,POS
T000014543,C000962,CC0000792,2024-07-30,202407,5812,Restaurants,Debit,171.7,POS
T000014544,C000007,CC0000193,2025-04-28,202504,5912,Pharmacy,Debit,178.8,POS
T000014545,C000495,CC0000567,2024-02-21,202402,7011,Hotels,Debit,163.0,Ecommerce
T000014546,C000009,CC0000010,2024-03-05,202403,4900,Utilities,Debit,9.1,POS
T000014547,C000769,CC0000116,2024-04-26,202404,4111,Transport,Debit,2.7,POS
T000014548,C000302,CC0000688,2025-09-30,202509,4722,Travel Agencies,Debit,80.95,POS
T000014549,C000156,CC0000933,2025-03-23,202503,4900,Utilities,Debit,24.57,POS
T000014550,C000912,CC0000733,2024-09-11,202409,5691,Clothing,Debit,49.03,POS
T000014551,C000152,CC0000221,2025-04-01,202504,5912,Pharmacy,Debit,32.88,POS
T000014552,C000946,CC0001032,2024-07-15,202407,5691,Clothing,Debit,38.78,POS
T000014553,C000007,CC0000193,2025-06-18,202506,5812,Restaurants,Debit,113.51,POS
T000014554,C000288,CC0000436,2024-10-12,202410,4511,Airlines,Debit,143.71,POS
T000014555,C000985,CC0000841,2025-03-27,202503,5999,Retail,Debit,141.12,Ecommerce
T000014556,C000169,CC0000454,2024-06-29,202406,5999,Retail,Debit,56.79,Ecommerce
T000014557,C000435,CC0000420,2024-01-26,202401,5411,Groceries,Debit,59.8,POS
T000014558,C000707,CC0000789,2025-12-26,202512,4111,Transport,Debit,100.98,POS
T000014559,C000913,CC0000954,2025-04-21,202504,5311,Department Stores,Debit,113.63,Ecommerce
T000014560,C000169,CC0000454,2025-04-16,202504,4722,Travel Agencies,Debit,310.98,POS
T000014561,C000464,CC0000168,2025-03-16,202503,6011,Cash Withdrawal,Debit,210.47,POS
T000014562,C000884,CC0000012,2025-10-16,202510,7011,Hotels,Debit,129.21,Ecommerce
T000014563,C000237,CC0000277,2024-01-14,202401,5691,Clothing,Debit,10.05,Ecommerce
T000014564,C000418,CC0001000,2025-11-25,202511,4511,Airlines,Debit,238.19,Ecommerce
T000014565,C000910,CC0000469,2024-12-01,202412,5912,Pharmacy,Debit,86.92,POS
T000014566,C000847,CC0000667,2025-02-28,202502,4111,Transport,Debit,38.93,Ecommerce
T000014567,C000703,CC0000462,2025-11-15,202511,5311,Department Stores,Refund,-36.46,Ecommerce
T000014568,C000342,CC0000620,2025-08-07,202508,5411,Groceries,Debit,116.94,POS
T000014569,C000049,CC0000607,2024-09-12,202409,4111,Transport,Debit,2.75,Ecommerce
T000014570,C000295,CC0000553,2025-10-22,202510,5411,Groceries,Debit,57.04,POS
T000014571,C000989,CC0000672,2024-03-01,202403,5691,Clothing,Debit,49.86,POS
T000014572,C000665,CC0000834,2024-04-19,202404,4722,Travel Agencies,Debit,286.41,POS
T000014573,C000507,CC0000991,2024-06-14,202406,5311,Department Stores,Debit,86.0,Ecommerce
T000014574,C000767,CC0000875,2024-07-15,202407,5912,Pharmacy,Debit,21.05,Ecommerce
T000014575,C000905,CC0000783,2025-05-06,202505,5541,Fuel,Debit,35.35,ATM
T000014576,C000973,CC0000631,2024-10-20,202410,4511,Airlines,Debit,188.47,POS
T000014577,C000750,CC0000586,2025-09-12,202509,7011,Hotels,Debit,146.9,ATM
T000014578,C000802,CC0000381,2025-03-30,202503,6011,Cash Withdrawal,Debit,62.13,Ecommerce
T000014579,C000348,CC0000772,2025-03-17,202503,6011,Cash Withdrawal,Debit,80.36,POS
T000014580,C000154,CC0000167,2025-07-14,202507,5999,Retail,Debit,155.72,Ecommerce
T000014581,C000005,CC0000311,2024-10-26,202410,4111,Transport,Refund,-39.93,POS
T000014582,C000207,CC0001082,2024-09-08,202409,5541,Fuel,Debit,72.66,POS
T000014583,C000972,CC0000297,2024-03-19,202403,4814,Telecom,Debit,7.33,POS
T000014584,C000731,CC0000809,2025-09-07,202509,4722,Travel Agencies,Debit,354.57,POS
T000014585,C000799,CC0000634,2024-06-19,202406,5411,Groceries,Debit,75.19,Ecommerce
T000014586,C000842,CC0000007,2025-04-22,202504,5912,Pharmacy,Debit,103.01,POS
T000014587,C000955,CC0000650,2025-07-31,202507,6011,Cash Withdrawal,Debit,39.16,Ecommerce
T000014588,C000797,CC0000683,2024-09-28,202409,5912,Pharmacy,Refund,-177.6,ATM
T000014589,C000866,CC0000846,2024-04-29,202404,4814,Telecom,Debit,123.87,POS
T000014590,C000796,CC0000029,2025-05-11,202505,5691,Clothing,Debit,15.81,POS
T000014591,C000963,CC0001083,2024-08-25,202408,4814,Telecom,Debit,35.64,Ecommerce
T000014592,C000731,CC0000153,2025-09-13,202509,5812,Restaurants,Debit,75.28,POS
T000014593,C000079,CC0000160,2024-11-21,202411,5411,Groceries,Debit,17.15,POS
T000014594,C000470,CC0000639,2024-09-02,202409,7011,Hotels,Debit,746.43,POS
T000014595,C000092,CC0000894,2025-06-14,202506,4814,Telecom,Refund,-93.29,Ecommerce
T000014596,C000281,CC0000899,2024-10-09,202410,4111,Transport,Debit,36.16,ATM
T000014597,C000062,CC0000138,2025-08-04,202508,4814,Telecom,Debit,85.75,POS
T000014598,C000924,CC0000701,2025-05-20,202505,4722,Travel Agencies,Debit,101.87,POS
T000014599,C000433,CC0000610,2025-10-07,202510,5411,Groceries,Debit,157.73,Ecommerce
T000014600,C000096,CC0000717,2024-11-09,202411,7011,Hotels,Debit,124.95,POS
T000014601,C000313,CC0000139,2024-03-04,202403,4511,Airlines,Debit,299.84,POS
T000014602,C000938,CC0000785,2024-05-09,202405,5311,Department Stores,Debit,23.69,Ecommerce
T000014603,C000647,CC0000771,2024-01-04,202401,4111,Transport,Debit,42.94,Ecommerce
T000014604,C000268,CC0000562,2025-09-15,202509,4111,Transport,Debit,115.79,Ecommerce
T000014605,C000099,CC0000505,2024-06-26,202406,4814,Telecom,Debit,45.76,POS
T000014606,C000938,CC0000785,2024-05-27,202405,4900,Utilities,Debit,22.43,POS
T000014607,C000639,CC0001020,2025-03-18,202503,6011,Cash Withdrawal,Debit,36.91,Ecommerce
T000014608,C000722,CC0001006,2024-06-28,202406,4814,Telecom,Debit,66.96,Ecommerce
T000014609,C000190,CC0001065,2025-12-15,202512,5411,Groceries,Debit,11.63,POS
T000014610,C000032,CC0000939,2025-09-25,202509,5541,Fuel,Debit,5.57,Ecommerce
T000014611,C000784,CC0000447,2024-11-25,202411,4511,Airlines,Debit,242.59,POS
T000014612,C000170,CC0000703,2025-04-13,202504,5812,Restaurants,Debit,5.22,Ecommerce
T000014613,C000699,CC0000271,2024-10-09,202410,4814,Telecom,Debit,62.21,POS
T000014614,C000544,CC0000800,2024-11-11,202411,5912,Pharmacy,Debit,55.34,Ecommerce
T000014615,C000484,CC0000041,2024-12-16,202412,5999,Retail,Debit,35.47,POS
T000014616,C000108,CC0001089,2024-10-05,202410,5541,Fuel,Debit,53.16,Ecommerce
T000014617,C000602,CC0001063,2024-11-14,202411,6011,Cash Withdrawal,Debit,243.18,POS
T000014618,C000981,CC0000669,2024-05-13,202405,5812,Restaurants,Debit,136.04,ATM
T000014619,C000288,CC0000436,2025-04-20,202504,4814,Telecom,Debit,47.16,POS
T000014620,C000656,CC0000921,2024-02-19,202402,4900,Utilities,Debit,63.08,POS
T000014621,C000664,CC0000993,2025-10-25,202510,4722,Travel Agencies,Debit,67.89,POS
T000014622,C000876,CC0000292,2025-10-25,202510,5912,Pharmacy,Debit,62.09,POS
T000014623,C000760,CC0001007,2024-05-31,202405,5999,Retail,Debit,48.68,Ecommerce
T000014624,C000697,CC0000366,2024-02-02,202402,5541,Fuel,Debit,74.43,Ecommerce
T000014625,C000359,CC0000085,2024-12-16,202412,7011,Hotels,Debit,81.95,POS
T000014626,C000331,CC0000557,2024-02-15,202402,4900,Utilities,Debit,185.27,POS
T000014627,C000886,CC0000083,2024-10-21,202410,4900,Utilities,Debit,39.15,Ecommerce
T000014628,C000199,CC0000499,2025-07-03,202507,4111,Transport,Debit,66.44,POS
T000014629,C000891,CC0000657,2024-08-13,202408,4511,Airlines,Debit,12.89,Ecommerce
T000014630,C000544,CC0000145,2025-10-14,202510,5541,Fuel,Debit,55.72,POS
T000014631,C000318,CC0000493,2024-01-11,202401,5311,Department Stores,Debit,68.65,ATM
T000014632,C000597,CC0001054,2025-06-02,202506,5999,Retail,Debit,108.82,ATM
T000014633,C000735,CC0000387,2025-01-02,202501,5411,Groceries,Debit,73.64,Ecommerce
T000014634,C000150,CC0000326,2024-06-25,202406,4814,Telecom,Debit,145.56,Ecommerce
T000014635,C000789,CC0000570,2024-11-09,202411,7011,Hotels,Debit,517.63,ATM
T000014636,C000541,CC0000521,2024-07-16,202407,4111,Transport,Debit,14.62,Ecommerce
T000014637,C000835,CC0000258,2025-03-28,202503,4814,Telecom,Debit,149.41,POS
T000014638,C000171,CC0000664,2025-12-02,202512,4511,Airlines,Debit,98.84,POS
T000014639,C000205,CC0000790,2024-12-31,202412,5411,Groceries,Debit,53.59,Ecommerce
T000014640,C000307,CC0000236,2025-05-26,202505,5691,Clothing,Debit,12.4,POS
T000014641,C000487,CC0000289,2025-03-22,202503,5691,Clothing,Debit,104.3,POS
T000014642,C000382,CC0000951,2025-08-27,202508,4511,Airlines,Debit,167.12,POS
T000014643,C000359,CC0000085,2025-02-14,202502,6011,Cash Withdrawal,Debit,133.94,ATM
T000014644,C000544,CC0000202,2024-11-21,202411,4722,Travel Agencies,Debit,177.93,Ecommerce
T000014645,C000424,CC0000087,2024-03-28,202403,5411,Groceries,Debit,94.67,Ecommerce
T000014646,C000769,CC0000510,2025-07-20,202507,5812,Restaurants,Debit,137.92,POS
T000014647,C000078,CC0000244,2025-10-17,202510,4111,Transport,Debit,11.51,Ecommerce
T000014648,C000861,CC0000780,2025-12-16,202512,5691,Clothing,Debit,41.43,Ecommerce
T000014649,C000005,CC0000089,2025-06-16,202506,4814,Telecom,Debit,24.4,Ecommerce
T000014650,C000778,CC0000904,2024-09-17,202409,4900,Utilities,Debit,107.79,Ecommerce
T000014651,C000108,CC0001089,2025-05-28,202505,5812,Restaurants,Debit,88.52,Ecommerce
T000014652,C000090,CC0000179,2024-08-21,202408,4511,Airlines,Debit,226.38,ATM
T000014653,C000832,CC0000827,2025-10-18,202510,5912,Pharmacy,Debit,50.3,Ecommerce
T000014654,C000858,CC0000632,2024-02-01,202402,5912,Pharmacy,Debit,95.48,POS
T000014655,C000225,CC0000213,2025-10-17,202510,5541,Fuel,Debit,62.32,POS
T000014656,C000254,CC0001033,2025-06-22,202506,4722,Travel Agencies,Debit,352.35,Ecommerce
T000014657,C000350,CC0000972,2025-10-11,202510,5812,Restaurants,Debit,128.66,POS
T000014658,C000973,CC0000095,2024-06-24,202406,4511,Airlines,Debit,274.02,POS
T000014659,C000047,CC0000299,2025-01-05,202501,5311,Department Stores,Debit,48.77,ATM
T000014660,C000561,CC0000302,2024-07-04,202407,5541,Fuel,Debit,29.81,POS
T000014661,C000318,CC0000493,2025-06-02,202506,5541,Fuel,Debit,29.61,ATM
T000014662,C000998,CC0000681,2025-04-06,202504,5999,Retail,Debit,37.94,POS
T000014663,C000172,CC0000410,2025-05-19,202505,5999,Retail,Debit,72.12,POS
T000014664,C000096,CC0000717,2025-06-23,202506,5999,Retail,Debit,136.75,POS
T000014665,C000026,CC0000568,2024-02-02,202402,6011,Cash Withdrawal,Debit,47.5,Ecommerce
T000014666,C000670,CC0001016,2024-10-24,202410,4111,Transport,Debit,124.71,POS
T000014667,C000424,CC0000087,2024-07-03,202407,5691,Clothing,Debit,34.77,POS
T000014668,C000364,CC0000109,2025-11-20,202511,5912,Pharmacy,Debit,138.12,POS
T000014669,C000497,CC0000439,2025-01-21,202501,7011,Hotels,Debit,92.76,POS
T000014670,C000162,CC0000877,2024-04-28,202404,4814,Telecom,Debit,32.36,Ecommerce
T000014671,C000902,CC0000862,2024-10-13,202410,7011,Hotels,Debit,65.03,Ecommerce
T000014672,C000406,CC0000962,2025-01-19,202501,6011,Cash Withdrawal,Debit,136.47,POS
T000014673,C000200,CC0000184,2024-08-25,202408,4511,Airlines,Debit,126.27,POS
T000014674,C000780,CC0000061,2025-03-26,202503,4900,Utilities,Debit,80.88,POS
T000014675,C000656,CC0000921,2025-07-15,202507,5812,Restaurants,Debit,27.79,POS
T000014676,C000740,CC0000154,2025-03-26,202503,4111,Transport,Debit,63.47,Ecommerce
T000014677,C000022,CC0000588,2025-02-26,202502,4900,Utilities,Debit,37.26,Ecommerce
T000014678,C000044,CC0000497,2025-04-24,202504,4111,Transport,Debit,99.96,POS
T000014679,C000994,CC0000820,2024-07-28,202407,5691,Clothing,Debit,90.89,POS
T000014680,C000431,CC0000551,2025-04-07,202504,4814,Telecom,Debit,84.73,Ecommerce
T000014681,C000828,CC0000006,2024-02-07,202402,5812,Restaurants,Debit,4.26,POS
T000014682,C000587,CC0000300,2025-07-31,202507,5311,Department Stores,Debit,27.17,POS
T000014683,C000774,CC0000950,2024-10-04,202410,4900,Utilities,Debit,105.78,POS
T000014684,C000696,CC0000768,2025-08-17,202508,5541,Fuel,Debit,33.36,POS
T000014685,C000099,CC0000961,2024-07-04,202407,4722,Travel Agencies,Debit,255.51,POS
T000014686,C000642,CC0000509,2025-12-14,202512,5999,Retail,Debit,15.08,POS
T000014687,C000330,CC0000393,2025-01-14,202501,7011,Hotels,Debit,158.86,ATM
T000014688,C000578,CC0000738,2025-11-16,202511,4511,Airlines,Debit,165.72,POS
T000014689,C000349,CC0000310,2024-08-01,202408,4900,Utilities,Debit,73.07,POS
T000014690,C000889,CC0001012,2025-01-14,202501,5999,Retail,Debit,147.67,Ecommerce
T000014691,C000985,CC0000265,2025-06-05,202506,4814,Telecom,Debit,24.13,Ecommerce
T000014692,C000272,CC0000698,2025-05-30,202505,5691,Clothing,Debit,100.47,Ecommerce
T000014693,C000839,CC0000470,2024-07-03,202407,5311,Department Stores,Debit,63.68,POS
T000014694,C000563,CC0000982,2024-10-20,202410,5812,Restaurants,Debit,171.08,Ecommerce
T000014695,C000696,CC0000245,2024-06-17,202406,5812,Restaurants,Debit,39.2,POS
T000014696,C000183,CC0000503,2025-04-19,202504,4722,Travel Agencies,Debit,485.35,POS
T000014697,C000106,CC0000520,2024-10-30,202410,5812,Restaurants,Debit,159.36,Ecommerce
T000014698,C000544,CC0000800,2024-01-06,202401,5812,Restaurants,Debit,25.46,ATM
T000014699,C000902,CC0000862,2024-08-01,202408,5912,Pharmacy,Debit,36.73,POS
T000014700,C000891,CC0000657,2024-09-25,202409,5999,Retail,Debit,100.7,POS
T000014701,C000081,CC0000905,2025-02-13,202502,5912,Pharmacy,Debit,81.94,Ecommerce
T000014702,C000995,CC0000996,2025-10-29,202510,7011,Hotels,Debit,171.73,POS
T000014703,C000252,CC0000287,2025-12-18,202512,4814,Telecom,Debit,66.48,ATM
T000014704,C000948,CC0000506,2025-05-07,202505,6011,Cash Withdrawal,Debit,149.48,POS
T000014705,C000204,CC0000224,2025-10-22,202510,4511,Airlines,Debit,120.48,POS
T000014706,C000058,CC0000372,2024-01-13,202401,4900,Utilities,Debit,33.43,Ecommerce
T000014707,C000274,CC0000560,2025-09-20,202509,4900,Utilities,Debit,87.77,ATM
T000014708,C000132,CC0000403,2025-01-16,202501,4511,Airlines,Debit,157.14,POS
T000014709,C000191,CC0000886,2024-09-29,202409,5411,Groceries,Debit,13.33,Ecommerce
T000014710,C000594,CC0000816,2024-09-24,202409,4814,Telecom,Debit,57.51,Ecommerce
T000014711,C000921,CC0000034,2024-09-12,202409,4722,Travel Agencies,Debit,265.56,POS
T000014712,C000156,CC0000106,2025-08-13,202508,5999,Retail,Debit,21.36,POS
T000014713,C000338,CC0000127,2024-11-30,202411,5912,Pharmacy,Debit,64.67,ATM
T000014714,C000747,CC0001060,2024-03-24,202403,5812,Restaurants,Debit,20.85,Ecommerce
T000014715,C000713,CC0000763,2025-10-19,202510,5541,Fuel,Debit,28.84,ATM
T000014716,C000044,CC0000497,2025-03-16,202503,4722,Travel Agencies,Debit,110.78,Ecommerce
T000014717,C000879,CC0000305,2024-10-12,202410,4111,Transport,Debit,84.38,Ecommerce
T000014718,C000335,CC0000320,2025-06-03,202506,5912,Pharmacy,Debit,23.5,Ecommerce
T000014719,C000077,CC0000960,2024-09-13,202409,5311,Department Stores,Debit,111.49,POS
T000014720,C000699,CC0000644,2025-03-10,202503,4814,Telecom,Debit,121.58,POS
T000014721,C000777,CC0001024,2024-01-06,202401,5812,Restaurants,Debit,28.92,Ecommerce
T000014722,C000524,CC0000467,2024-07-19,202407,4111,Transport,Debit,81.78,POS
T000014723,C000409,CC0001023,2024-09-06,202409,5411,Groceries,Debit,72.26,POS
T000014724,C000680,CC0000407,2025-08-02,202508,5541,Fuel,Debit,68.5,POS
T000014725,C000303,CC0000001,2025-07-04,202507,5411,Groceries,Debit,126.39,POS
T000014726,C000050,CC0000223,2025-08-02,202508,4722,Travel Agencies,Debit,186.75,POS
T000014727,C000294,CC0000130,2024-12-15,202412,5311,Department Stores,Debit,64.95,POS
T000014728,C000611,CC0000068,2024-09-20,202409,5691,Clothing,Debit,77.66,POS
T000014729,C000697,CC0000366,2025-01-20,202501,6011,Cash Withdrawal,Debit,21.36,Ecommerce
T000014730,C000722,CC0000542,2024-07-13,202407,5999,Retail,Debit,95.19,POS
T000014731,C000857,CC0000571,2025-01-20,202501,4722,Travel Agencies,Debit,506.17,POS
T000014732,C000728,CC0000014,2025-04-29,202504,5691,Clothing,Debit,9.49,POS
T000014733,C000858,CC0000906,2025-12-08,202512,4814,Telecom,Debit,67.35,ATM
T000014734,C000330,CC0000393,2024-09-25,202409,4511,Airlines,Debit,192.87,Ecommerce
T000014735,C000409,CC0000058,2024-03-23,202403,4511,Airlines,Debit,298.04,Ecommerce
T000014736,C000490,CC0000266,2024-09-09,202409,4111,Transport,Debit,95.15,Ecommerce
T000014737,C000923,CC0000392,2025-08-26,202508,6011,Cash Withdrawal,Debit,74.28,POS
T000014738,C000490,CC0000409,2024-11-24,202411,5999,Retail,Debit,73.42,POS
T000014739,C000162,CC0000877,2024-10-31,202410,4722,Travel Agencies,Debit,630.53,Ecommerce
T000014740,C000887,CC0000536,2024-11-30,202411,4511,Airlines,Debit,323.36,Ecommerce
T000014741,C000714,CC0000679,2024-07-03,202407,5691,Clothing,Debit,89.1,POS
T000014742,C000077,CC0000960,2025-08-28,202508,5999,Retail,Debit,44.74,Ecommerce
T000014743,C000809,CC0000855,2025-05-05,202505,4111,Transport,Debit,40.67,POS
T000014744,C000531,CC0001072,2025-11-26,202511,5541,Fuel,Refund,-68.49,POS
T000014745,C000276,CC0000793,2024-03-12,202403,5812,Restaurants,Debit,69.4,POS
T000014746,C000764,CC0000840,2025-06-04,202506,7011,Hotels,Debit,337.83,Ecommerce
T000014747,C000107,CC0000346,2024-02-28,202402,5812,Restaurants,Debit,67.52,ATM
T000014748,C000522,CC0000173,2024-03-05,202403,4722,Travel Agencies,Debit,209.48,POS
T000014749,C000069,CC0000828,2025-09-09,202509,4814,Telecom,Debit,12.88,POS
T000014750,C000200,CC0001050,2024-09-03,202409,4722,Travel Agencies,Debit,267.66,Ecommerce
T000014751,C000714,CC0000874,2024-08-18,202408,5541,Fuel,Debit,89.36,POS
T000014752,C000230,CC0000190,2024-05-18,202405,4111,Transport,Debit,121.42,POS
T000014753,C000381,CC0000627,2024-03-20,202403,5812,Restaurants,Debit,9.23,Ecommerce
T000014754,C000172,CC0000410,2025-04-29,202504,5812,Restaurants,Debit,144.07,POS
T000014755,C000932,CC0000004,2025-01-17,202501,5999,Retail,Debit,52.55,POS
T000014756,C000360,CC0000207,2025-03-12,202503,6011,Cash Withdrawal,Debit,84.5,POS
T000014757,C000796,CC0000029,2024-04-22,202404,4511,Airlines,Debit,234.53,POS
T000014758,C000149,CC0000474,2025-12-18,202512,5999,Retail,Debit,47.67,POS
T000014759,C000656,CC0000921,2024-01-06,202401,4900,Utilities,Debit,5.25,POS
T000014760,C000105,CC0000658,2024-11-22,202411,4814,Telecom,Debit,77.89,Ecommerce
T000014761,C000295,CC0000553,2025-01-15,202501,5541,Fuel,Debit,78.78,POS
T000014762,C000652,CC0000759,2024-03-17,202403,5411,Groceries,Debit,236.11,Ecommerce
T000014763,C000714,CC0000811,2025-02-26,202502,4511,Airlines,Debit,745.35,POS
T000014764,C000265,CC0000747,2025-03-12,202503,5912,Pharmacy,Debit,115.68,ATM
T000014765,C000371,CC0000935,2025-01-22,202501,5541,Fuel,Debit,31.93,Ecommerce
T000014766,C000702,CC0000032,2024-09-24,202409,4722,Travel Agencies,Debit,170.11,POS
T000014767,C000138,CC0000156,2025-11-09,202511,5912,Pharmacy,Debit,24.33,Ecommerce
T000014768,C000216,CC0001028,2024-05-09,202405,5999,Retail,Debit,57.37,ATM
T000014769,C000512,CC0000322,2025-06-27,202506,4900,Utilities,Debit,46.6,POS
T000014770,C000359,CC0000527,2024-09-27,202409,4511,Airlines,Debit,704.5,POS
T000014771,C000504,CC0000919,2024-10-09,202410,7011,Hotels,Debit,232.88,POS
T000014772,C000036,CC0000011,2024-06-22,202406,4111,Transport,Debit,109.08,POS
T000014773,C000354,CC0000443,2025-05-07,202505,4722,Travel Agencies,Debit,269.9,POS
T000014774,C000314,CC0000105,2024-05-23,202405,5691,Clothing,Debit,110.13,POS
T000014775,C000809,CC0000855,2024-09-29,202409,4511,Airlines,Debit,15.37,Ecommerce
